time blob_mass ism_mass r_forward r_reverse total_mass E_blob E_ism blob_energy ism_energy total_energy ism_rest total_lum reverse_lum reverse_lum2 reverse_lum3 blob_mass2 critical_mass maxgamma blob_kinetic swept_up
0.0 4260668.858508671 0.0 0.0 7.528166926098881 5099459261.690478 0.0 0.0 6391013.300009725 0.0 6391013.300009724 0.0 2.4357624079535907e-05 2.4357624058274055e-05 2.4357624058274055e-05 0.0 1704267.7270467347 681707.1558313546 2.499999761581421 6391002.369546675 0.0
3.861111111111111 4267565.260143937 8789.893600181596 13.705124403923604 12.933004719195512 5099455544.2175665 0.0 0.0 6387196.198039267 182.21532853353506 6387378.432965718 8777.464077868288 9.503327452529058 5.126760720670065 9.473718310912565 0.0 1712834.86043545 683991.6272247211 2.5041751861572266 6375868.903934616 4476599.770364657
7.722222222222222 4273060.839459656 22920.48334463763 17.565722827564056 16.793603142835966 5099440726.180033 0.0 0.0 6370608.860779855 478.93370951358366 6371087.862298728 22881.799440211584 23.128753482466532 11.85186252007925 23.003868382926687 0.0 1724399.001515935 688262.0090157117 2.5054397583007812 6346953.092465412 4702260.6416772865
11.583333333333334 4279646.228728589 48898.918181447465 21.04026140884046 20.268141724112372 5099417477.301578 0.0 0.0 6345322.505534754 1241.1854009032545 6346563.77604887 48763.97364764825 45.37006551099152 23.730547333898826 45.03715277875563 0.0 1740424.0194115033 695506.8513731789 2.502382278442383 6303090.289443357 5006609.791379679
15.444444444444445 4289884.723597037 86281.2935632674 24.514799990116867 23.742680305388777 5099385294.559829 0.0 0.0 6311466.558792232 2434.697590098346 6313901.376385339 85981.99260346862 79.22262620277097 43.062740593658155 78.4291513374777 0.0 1763882.4779952848 702468.316968035 2.5109779834747314 6242626.7871778235 5371395.420162962
19.305555555555557 4304311.347499882 137997.40884098917 27.989338571393276 27.217218886665183 5099343181.4353895 0.0 0.0 6268209.89095377 4173.461302940167 6272383.500692504 137443.69901987823 126.5056176132855 69.64126380244794 125.00281908876718 0.0 1795589.9406381082 711962.738895998 2.5220279693603516 6163804.465631403 5988787.890261875
23.166666666666668 4323911.2020294 205585.73120345437 31.46387715266968 30.691757467941592 5099290095.896668 0.0 0.0 6214906.805792215 6472.4387439831935 6221379.421434235 204689.78927974484 188.46201985794437 104.59010705660172 185.87050997094195 0.0 1836595.0247730694 726510.1389301198 2.5279688835144043 6066570.86505508 6706090.697338381
27.02777777777778 4349251.600476927 291248.83486190886 34.93841573394609 34.166296049218 5099225297.960356 0.0 0.0 6151161.120355979 9467.518220913978 6160628.878481092 289901.0314486291 267.55421433305236 149.3021686771588 263.2192929700437 0.0 1887707.8586342765 743890.1288247918 2.537616491317749 5950475.575207936 7600791.326747271
30.88888888888889 4381141.240881624 398214.41702602454 38.41295431522249 37.6408346304944 5099147871.555446 0.0 0.0 6075829.6469744425 13545.317705233743 6089375.208101919 396196.6038273134 365.15432939440865 205.10010312714294 358.13332343284713 0.0 1950339.3931550144 765380.7100706497 2.5481951236724854 5813882.019417562 8692729.21311984
34.75 4420083.655513528 526579.5706719384 41.8874928964989 41.11537321177081 5099057129.71927 0.0 0.0 5988859.691388171 18527.1750886965 6007387.198979073 523748.8457611545 481.82960224966223 271.243180003848 471.14531351833506 0.0 2024990.7132026 790518.3744032452 2.561598539352417 5657589.437568196 10001972.199016323
38.611111111111114 4459101.40321779 685383.4983601891 45.36203147777531 44.589911793047214 5098951927.664706 0.0 0.0 5887042.053123145 26498.085056234366 5913540.664475413 681075.443522456 618.300962890097 347.52348027600397 603.1653125311243 0.0 2105576.225813243 818431.5089738506 2.5726969242095947 5478105.383246819 11548130.74212567
42.47222222222222 4510788.059256094 865592.6639338213 48.45051021668767 47.67839053195958 5098831678.886513 0.0 0.0 5773287.669799338 33826.52700145266 5807114.681870304 860068.8355043775 776.2859717635015 434.2710129843148 755.2985868118494 0.0 2203961.026657202 853037.6645388663 2.5836620330810547 5275743.207463682 13123554.257019171
