time blob_mass ism_mass r_forward r_reverse total_mass E_blob E_ism blob_energy ism_energy total_energy ism_rest total_lum reverse_lum reverse_lum2 reverse_lum3 blob_mass2 critical_mass maxgamma blob_kinetic swept_up
0.0 8521337.717017341 0.0 0.0 7.528166926098881 5103718226.28119 0.0 0.0 12782026.60001945 0.0 12782026.600019448 0.0 4.8715248137810155e-05 4.871524811654811e-05 4.871524811654811e-05 0.0 3408535.4540934693 1363414.311662709 2.499999761581421 12782004.739093348 0.0
3.861111111111111 8539330.458744459 13039.940172893532 13.705124403923604 12.933004719195512 5103718862.003717 0.0 0.0 12784477.001109635 362.87735665094533 12784839.891974268 13005.077212435745 30.230446693315812 17.113176789017626 30.18147230145924 0.0 3427030.6326522273 1228251.0472817223 2.7901711463928223 12755123.19740002 8739916.874063496
7.722222222222222 8559503.27670911 31369.47115279472 17.565722827564056 16.793603142835966 5103708459.586802 0.0 0.0 12773086.972761823 740.7980200550261 12773827.815601764 31302.0216574084 70.67448564423651 38.095466338236335 70.48033441181228 0.0 3452089.377742803 1331604.007585104 2.5924293994903564 12711034.145603608 8969993.664302848
11.583333333333334 8584459.631037798 63314.14840532265 21.04026140884046 20.268141724112372 5103689863.759019 0.0 0.0 12751751.121001607 2139.225911466802 12753890.420242524 63028.25844880226 135.2470960097177 74.84422253751936 134.69534975269278 0.0 3486162.867079454 1389824.5164939247 2.508347511291504 12643049.80918368 9278992.819381446
15.444444444444445 8618971.944811957 109966.84255321664 24.514799990116867 23.742680305388777 5103663115.7426605 0.0 0.0 12721413.713105585 4634.239639577154 12726048.171043355 109231.79804935995 232.65785292248248 131.29211996323312 231.28329411858692 0.0 3534509.4829250933 1407705.2531942173 2.5108306407928467 12546344.078419771 9648910.373451212
19.305555555555557 8664284.517715095 178602.188383022 28.37539841375732 27.217218886665183 5103627885.166366 0.0 0.0 12681300.262838863 8537.083160623515 12689837.568442868 177123.63524180316 368.0672131677954 208.46729656944626 365.18082000205277 0.0 3598374.386539465 1428605.2690152812 2.5188024044036865 12419152.50158763 10350399.7264114
23.166666666666668 8727500.218126934 262157.2530164597 31.849936995033726 31.077817310305637 5103583448.990934 0.0 0.0 12632180.438029125 12435.289827386343 12644615.96041479 259989.75571172938 547.8893028369087 313.19793501278326 542.7470114831603 0.0 3684889.6723514614 1457815.40044666 2.527679204940796 12261012.270780323 11096340.067314554
27.02777777777778 8800995.827473568 371462.62879833137 35.324475576310135 34.166296049218 5103528548.086949 0.0 0.0 12570998.487479486 18656.50398340665 12589655.309780711 368110.8697307034 778.9686034776216 450.38219800614087 770.4915277721615 0.0 3787691.3107921197 1497101.8955686581 2.530015707015991 12068475.47385009 12023230.816849329
30.88888888888889 8895496.68932895 500260.1753158219 38.79901415758654 37.6408346304944 5103462499.345091 0.0 0.0 12499429.102979569 25030.400075645277 12524459.975338645 495766.9191489419 1067.1992218316823 623.4141633228663 1053.4581474342476 0.0 3917359.1984634516 1548366.8389678663 2.529994249343872 11841901.959024461 13151144.722328357
34.75 9009463.273348287 652191.6333957332 41.8874928964989 41.11537321177081 5103384667.473417 0.0 0.0 12415284.917393105 32671.302231296453 12447956.890461162 646351.7674795958 1414.074405922735 829.5412155852288 1392.9243543750372 0.0 4072849.5883157095 1610236.2487493644 2.5293490886688232 11577930.976509523 14329477.227192715
