                 R_RS              Rdiss0p5              Rdiss0p1               R_sw             R_slow              R_spread              gamma
--------------------- --------------------- --------------------- ------------------ ------------------ --------------------- ------------------
   1788.2468742128183     1588.088812468804    3519.1557336996616  448.8929327249913                0.0                   0.0  1.023292992280754
    477.7663796956454    414.46653807689194      1604.35732837586 178.30029157424633                0.0                   0.0 1.0969883621338918
    242.6517266268882    215.63979409257286     973.5651916751323 115.98418914190711 186.85203984743472                   0.0 1.1759911147002502
   149.00154901105392     135.8166102599318     649.9492145793425  86.03557222076513 179.85358789206995                   0.0 1.2606834763167176
   100.04543005296152     93.58670279713232     472.6919003049881  68.11436296910269 169.97112411362144                   0.0 1.3514752004424015
    70.77263437396807     67.95368370214801    361.30561397731714 56.141977340211156  161.7246556677155                   0.0   1.44880555010302
    51.80736739992749     51.05562208678005      285.259211471115  47.59283452271243  155.1853357162595                   0.0 1.5531454231066912
    38.85014584593559     39.28738385921933    230.37970982521384 41.209420610662896 149.99737248047498                   0.0 1.6649996303132155
   29.658892434907575     30.76654765943771    189.17734250528304 36.288226220165384   145.837977298848                   0.0 1.7849093379794287
   22.955029559224037     24.41659458007995    157.31708724100596  32.40211647518833  142.4629629532727                   0.0  1.913454685997041
   17.959880311689183     19.57893727397842     132.1142019673891 29.275511609224193 139.69324764715472                   0.0 2.0512575946903535
   14.174795004262965     15.82916638947693    111.81652610519319 26.722074061409952  137.3971460488403                   0.0   2.19898477375354
   11.267584816679104     12.88226110043766     95.23163873955883 24.611028453144563  135.4765958831123                   0.0 2.3573509478851458
    9.009823179265021    10.540294170729112     81.51978657342934 22.847769526211817 133.85746535706141                   0.0  2.527122314725872
    7.240301440871831     8.661973849663203      70.0725092653572 21.362130296621828 132.48294063778047                   0.0 2.7091202518296416
   5.8427678965741165     7.144077104669606     60.43812741216686 20.100966341965236  131.3088202679519                   0.0 2.9042252906027737
    4.731853444668442     5.909706516083092     52.27435399331926  19.02330740342221  130.3003031039767                   0.0 3.1133813764377547
   3.8439022755572965      4.90062083862347    45.317105569222306   18.0970828092832 129.42967924300544                   0.0 3.3376004356527136
   3.1308089558170886     4.072066097200411     39.35941828790257  17.29686017645732  128.6746542577074                   0.0 3.5779672713321045
   2.5558208495519272     3.389225180687266     34.23684376143783 16.602240088908093  128.0171432294379                   0.0  3.835644811755344
      2.0905557493054    2.8247321942365917      29.8171006248939 15.996693972131018 127.44231589227547                   0.0  4.111879736806042
   1.7129418134800458     2.356856176432536    25.992634843015523 15.466715834980198 126.93797432301473                   0.0  4.408008509583178
   1.4056490479743264    1.9682192236352798     22.67513877535532 15.001180354205166  126.4939885970714                   0.0  4.725463842395996
   1.1550056909407953     1.644823386350645    19.791478014429053 14.590861131284194 126.10190233131333                   0.0  5.065781628425999
   0.9501451008257414    1.3753090238673356    17.280617923517987  14.22805897385708 125.75462008942043                   0.0  5.430608372592402
   0.7824338526676315    1.1504172091216787     15.09126682964104  13.90631203839042 125.44615721213144                   0.0  5.821709157572605
   0.6449063319390174    0.9625932162339148    13.180053107675624  13.62016730103373 125.17142726004025                   0.0  6.240976183518385
   0.5319672317832093    0.8055906681208737    11.510111315833758 13.365014024697702 124.92616909140953                   0.0  6.690437922784184
   0.4391146327056486    0.6742696969362326    10.049935682200681 13.136914234332698 124.70664924844328                   0.0  7.172268933959294
    0.362715499077999    0.5643799935001196     8.772501950641926 12.932512523434198 124.50972869513468                   0.0  7.688800382685645
  0.29974530125630133     0.472385994238672     7.654531493288038  12.74892899499733 124.33269432749717                   0.0   8.24253132016235
