time blob_mass ism_mass r_forward r_reverse total_mass E_blob E_ism blob_energy ism_energy total_energy ism_rest total_lum reverse_lum reverse_lum2 reverse_lum3 blob_mass2 critical_mass maxgamma blob_kinetic swept_up maxgamma_forward maxgamma_blob
714.3055555555555 691557.9416194384 23460644.52720096 359.71125812269906 143.5177463988338 31846147.730425447 0.0 0.0 19751.13634411271 855246.8902466297 875003.0888711908 23212918.220127057 544.3061348013933 2.170852604959574 3.9781129493234406 0.0 683523.0518454353 662408.456943564 1.031875491142273 8142.221650965313 24078399.255045746 1.0168100595474243 1.031875491142273
718.1666666666666 691285.0813379003 23652468.937601577 360.6764077286092 143.13168655646976 31846147.690303788 0.0 0.0 19802.804321774212 855200.2393613235 875003.0641348695 23404851.174243517 541.1285237220109 2.184435135800106 4.003325182003177 0.0 683203.9922196383 662603.3248917898 1.031090497970581 8189.6308965783655 24343754.022299252 1.016668438911438 1.031090497970581
722.0277777777778 692000.5408256375 23843185.35424793 361.6415573345193 142.9386566352877 31846147.753414348 0.0 0.0 19932.290366180845 855070.8357218525 875003.1286581977 23595695.858475342 537.8487814999261 2.199385459462731 4.006183396740053 0.0 683868.9561759692 663733.1415111583 1.0303372144699097 8241.386817600294 24535185.888627335 1.0165337324142456 1.0303372144699097
725.8888888888889 691750.6345178852 23991007.060124755 362.4136770192474 142.55259679292368 31846147.718667153 0.0 0.0 19985.599392325876 854959.6983777148 875003.1733272494 23743653.245202467 534.710154569652 2.214681817724725 4.0087164657824665 0.0 683575.0629729925 663873.9653725512 1.0296759605407715 8286.56974053681 24682757.71617412 1.0164124965667725 1.0296759605407715
729.75 691505.3536363197 24188657.003359586 363.3788266251575 142.16653695055965 31846147.649101958 0.0 0.0 20038.819085095707 854957.9487985388 875003.0391850006 23941404.88558184 531.6472703807935 2.2307571197193896 4.01259458782186 0.0 683287.1105672852 663974.2068619387 1.0290868282318115 8330.41682672529 24880162.34915865 1.0162824392318726 1.0290868282318115
733.6111111111111 691284.0619806366 24384427.739510424 364.34397623106764 141.78047710819558 31846147.75698912 0.0 0.0 20094.31464327121 854908.7418802008 875003.0904365606 24137282.311477285 528.5701435951313 2.247932788501201 4.018489986058981 0.0 683023.9204613599 664087.7093636002 1.0285146236419678 8373.488529643775 25075711.818870485 1.016135334968567 1.0285146236419678
737.4722222222222 691954.8944146172 24579346.985238016 365.3091258369777 141.58744718701357 31846147.568654213 0.0 0.0 20216.812314646126 854786.1580397157 875002.9703543619 24332336.086037405 525.5113798679489 2.2659665371343536 4.049932009112674 0.0 683650.9615242633 665069.2985465383 1.0279394388198853 8418.439921331132 25271301.90748527 1.015991449356079 1.0279394388198853
741.3333333333334 691702.1785597387 24734360.57955387 366.08124552170585 141.20138734464953 31846147.695884474 0.0 0.0 20267.438322813854 854728.4662134417 875002.9237773697 24487459.149876624 522.5954631177979 2.2847351049750695 4.057198950927516 0.0 683360.2936241507 665111.489945883 1.0274372100830078 8457.48849644288 25426062.75301489 1.0158777236938477 1.0274372100830078
745.1944444444445 691495.1407838046 24933275.46621712 367.04639512761594 140.81532750228547 31846147.614506204 0.0 0.0 20322.976843789413 854680.0960502612 875003.0914266948 24686477.95057735 519.6290247746034 2.3051146038794545 4.091394544403429 0.0 683115.6903220623 665191.3205936974 1.0269461870193481 8496.158942823362 25624770.63571005 1.0157582759857178 1.0269461870193481
749.0555555555555 691316.491606011 25131829.23654773 368.0115447335261 140.42926765992144 31846147.701987073 0.0 0.0 20381.329494060883 854621.7370316705 875003.0665257315 24885162.958291296 516.6318881645001 2.3269878895369627 4.127684813990555 0.0 682900.4129005256 651822.2898978472 1.047678828239441 8533.87775203513 25823145.713352717 1.0156285762786865 1.047678828239441
